Month,Day,WeekDay,Hour,Minute,Occupancy
2,10,5,7,43,Empty
2,10,5,8,7,Empty
2,10,5,9,7,Empty
2,10,5,9,44,Empty
3,15,3,12,39,Empty
1,14,6,4,1,Empty
1,14,6,4,10,Empty
1,14,6,5,37,Empty
1,14,6,5,56,Empty
3,3,5,14,13,Occupied
3,3,5,14,53,Empty
3,3,5,15,18,Empty
2,14,2,16,56,Empty
2,8,3,11,15,Occupied
2,8,3,11,36,Empty
1,12,4,23,24,Occupied
1,15,0,18,52,Empty
1,15,0,19,34,Empty
1,15,0,20,39,Empty
1,15,0,20,51,Empty
1,15,0,21,25,Empty
1,15,0,21,49,Empty
1,15,0,22,31,Empty
2,24,5,20,12,Occupied
2,24,5,21,2,Occupied
1,22,0,3,39,Empty
2,14,2,19,22,Occupied
2,14,2,19,44,Occupied
2,14,2,19,50,Empty
2,14,2,22,8,Empty
2,14,2,22,18,Occupied
2,14,2,22,23,Occupied
3,2,4,18,56,Empty
3,2,4,19,57,Empty
3,2,4,20,41,Occupied
3,2,4,21,16,Empty
3,2,4,22,53,Empty
1,15,0,16,1,Empty
1,15,0,16,26,Empty
1,26,4,20,57,Occupied
1,26,4,21,13,Occupied
3,1,3,12,12,Occupied
1,15,0,3,3,Empty
1,15,0,3,31,Empty
1,15,0,4,35,Empty
1,15,0,5,59,Empty
2,8,3,15,43,Empty
2,8,3,15,55,Empty
2,8,3,16,31,Occupied
2,8,3,16,49,Empty
2,8,3,17,13,Empty
2,8,3,18,32,Empty
2,8,3,18,37,Occupied
1,20,5,17,12,Empty
1,20,5,17,30,Empty
1,20,5,18,37,Occupied
1,20,5,19,15,Empty
1,20,5,19,26,Empty
1,30,1,17,34,Occupied
1,30,1,18,1,Occupied
1,30,1,18,34,Occupied
3,15,3,19,46,Empty
1,28,6,7,54,Empty
1,28,6,8,43,Empty
1,28,6,8,49,Empty
2,8,3,18,43,Empty
2,7,2,14,13,Occupied
2,7,2,14,55,Empty
2,24,5,7,23,Empty
1,7,6,6,49,Empty
1,7,6,9,45,Empty
1,7,6,11,22,Empty
1,7,6,12,29,Empty
1,7,6,12,41,Empty
1,7,6,13,17,Empty
1,7,6,14,12,Empty
1,7,6,14,30,Empty
1,7,6,15,0,Empty
1,7,6,16,19,Empty
1,7,6,16,43,Empty
1,12,4,12,31,Occupied
1,12,4,12,32,Occupied
1,12,4,12,50,Empty
1,12,4,12,44,Occupied
1,12,4,12,56,Empty
1,12,4,13,19,Occupied
1,12,4,13,31,Empty
1,12,4,13,37,Empty
1,6,5,18,25,Empty
1,6,5,18,55,Empty
1,6,5,19,7,Empty
1,6,5,20,12,Occupied
1,6,5,21,39,Occupied
1,6,5,22,24,Empty
1,6,5,22,30,Empty
1,6,5,22,54,Empty
1,6,5,23,6,Empty
1,6,5,23,42,Empty
1,7,6,0,11,Empty
1,7,6,0,41,Empty
1,7,6,1,38,Empty
1,7,6,2,10,Empty
1,30,1,12,6,Empty
2,7,2,19,16,Occupied
2,7,2,19,56,Occupied
2,7,2,20,12,Occupied
2,7,2,20,44,Empty
2,7,2,21,44,Empty
2,7,2,22,2,Empty
2,7,2,22,44,Empty
2,8,3,0,15,Empty
1,13,5,1,3,Empty
1,13,5,1,16,Empty
1,13,5,2,1,Empty
1,13,5,2,47,Empty
1,12,4,20,22,Occupied
1,12,4,20,50,Occupied
1,12,4,21,0,Occupied
1,12,4,21,21,Occupied
1,12,4,21,58,Occupied
1,12,4,23,29,Occupied
1,12,4,23,44,Occupied
2,24,5,3,12,Empty
2,24,5,3,55,Empty
2,24,5,4,19,Empty
3,5,0,12,26,Empty
3,5,0,12,43,Occupied
1,22,0,17,46,Occupied
1,22,0,19,35,Occupied
1,22,0,21,5,Occupied
1,15,0,8,49,Empty
1,15,0,8,55,Empty
3,1,3,8,30,Empty
1,27,5,8,26,Empty
1,27,5,10,3,Empty
1,27,5,10,16,Empty
1,27,5,13,10,Occupied
2,23,4,17,2,Empty
2,23,4,17,33,Empty
3,6,1,13,10,Empty
2,10,5,20,20,Occupied
2,13,1,12,13,Empty
2,13,1,12,25,Empty
3,14,2,23,5,Occupied
1,15,0,9,37,Empty
1,29,0,0,29,Empty
1,29,0,9,50,Occupied
1,29,0,10,46,Empty
1,29,0,10,53,Empty
1,12,4,10,24,Empty
1,12,4,10,30,Empty
1,12,4,19,37,Occupied
1,20,5,10,37,Occupied
1,20,5,10,59,Empty
1,20,5,11,17,Occupied
1,20,5,11,47,Empty
1,20,5,11,58,Occupied
1,20,5,12,32,Occupied
1,20,5,12,58,Occupied
3,15,3,18,52,Empty
1,13,5,0,27,Occupied
1,13,5,0,51,Empty
1,13,5,1,54,Empty
1,13,5,3,0,Empty
3,1,3,12,36,Empty
3,1,3,13,4,Occupied
1,15,0,0,42,Empty
2,11,6,12,51,Empty
2,11,6,13,14,Occupied
1,23,1,9,54,Empty
1,23,1,10,31,Empty
1,20,5,9,31,Empty
1,20,5,12,15,Empty
1,20,5,5,26,Empty
1,20,5,6,29,Empty
1,20,5,6,44,Empty
1,20,5,6,52,Empty
1,29,0,16,53,Occupied
1,29,0,17,4,Occupied
1,14,6,5,46,Empty
1,14,6,8,26,Empty
2,14,2,1,30,Empty
2,14,2,3,18,Empty
2,14,2,3,33,Empty
1,27,5,4,21,Empty
3,15,3,2,9,Empty
3,15,3,2,26,Empty
3,16,4,7,17,Empty
1,30,1,11,54,Empty
1,30,1,12,24,Empty
1,30,1,13,36,Empty
2,7,2,12,3,Empty
2,7,2,13,44,Empty
2,7,2,14,7,Occupied
2,28,2,10,31,Empty
3,5,0,11,15,Empty
3,3,5,23,28,Occupied
1,7,6,17,13,Empty
1,7,6,19,8,Empty
1,7,6,20,15,Empty
1,7,6,21,26,Empty
1,7,6,21,38,Empty
1,7,6,21,57,Empty
1,7,6,22,3,Empty
1,7,6,22,34,Empty
2,9,4,0,54,Empty
2,9,4,1,31,Empty
1,22,0,3,8,Empty
1,22,0,5,13,Empty
1,22,0,5,29,Empty
1,22,0,5,36,Empty
2,24,5,5,43,Empty
2,24,5,7,11,Empty
2,24,5,7,17,Empty
2,24,5,7,35,Empty
2,24,5,7,41,Empty
3,1,3,23,35,Empty
3,1,3,23,46,Occupied
3,4,6,13,42,Empty
1,6,5,19,1,Empty
1,6,5,19,43,Empty
1,6,5,20,18,Empty
2,8,3,17,43,Empty
2,8,3,18,26,Empty
2,8,3,20,15,Empty
2,23,4,8,19,Empty
2,17,5,10,53,Empty
2,17,5,11,5,Occupied
2,8,3,15,31,Empty
2,8,3,15,37,Empty
2,8,3,16,7,Empty
2,8,3,17,1,Occupied
2,8,3,17,7,Empty
2,8,3,17,30,Empty
2,16,4,17,6,Empty
2,16,4,18,2,Empty
2,16,4,18,51,Empty
2,12,0,21,35,Empty
2,12,0,23,7,Empty
2,27,1,22,29,Empty
2,27,1,22,42,Empty
1,22,0,12,11,Occupied
1,22,0,13,50,Occupied
1,22,0,14,20,Empty
1,22,0,15,14,Empty
3,3,5,16,14,Occupied
3,3,5,17,10,Occupied
2,7,2,6,30,Empty
2,7,2,6,38,Empty
2,7,2,7,36,Empty
2,7,2,9,1,Empty
1,20,5,18,42,Occupied
1,20,5,20,30,Occupied
1,20,5,21,43,Empty
1,20,5,21,54,Occupied
1,29,0,18,41,Occupied
1,29,0,19,31,Occupied
1,29,0,20,5,Occupied
1,29,0,22,5,Empty
3,6,1,8,1,Empty
2,28,2,15,51,Empty
2,28,2,15,57,Empty
2,28,2,16,3,Empty
1,21,6,9,28,Empty
1,21,6,10,35,Empty
1,21,6,11,13,Occupied
1,21,6,11,59,Empty
1,21,6,12,35,Empty
1,29,0,15,53,Occupied
2,6,1,13,19,Occupied
2,6,1,14,31,Occupied
2,6,1,15,19,Occupied
2,6,1,15,37,Empty
2,15,3,10,8,Empty
2,15,3,10,14,Empty
2,17,5,11,23,Empty
1,14,6,7,18,Empty
1,14,6,7,38,Empty
1,14,6,8,51,Empty
1,29,0,15,11,Empty
2,16,4,7,39,Empty
2,16,4,8,33,Empty
2,28,2,21,58,Occupied
1,14,6,10,52,Empty
2,9,4,13,13,Empty
2,9,4,13,37,Empty
2,9,4,14,24,Empty
2,9,4,14,50,Occupied
2,9,4,15,27,Empty
2,9,4,15,57,Empty
1,14,6,11,16,Empty
1,14,6,12,28,Empty
1,14,6,13,9,Empty
3,5,0,16,52,Empty
3,5,0,16,57,Occupied
1,21,6,18,23,Occupied
1,21,6,22,11,Empty
1,21,6,23,35,Empty
2,15,3,12,9,Occupied
1,12,4,12,29,Occupied
1,12,4,13,25,Empty
3,5,0,4,31,Empty
3,5,0,1,26,Empty
3,5,0,2,55,Empty
1,26,4,12,50,Occupied
1,21,6,6,1,Empty
1,21,6,6,48,Empty
1,21,6,6,56,Empty
1,21,6,7,4,Empty
1,21,6,7,11,Empty
1,21,6,7,26,Empty
1,21,6,8,10,Empty
1,21,6,8,22,Empty
1,21,6,8,52,Empty
1,21,6,9,35,Empty
1,21,6,9,53,Empty
1,21,6,10,11,Empty
3,3,5,8,0,Empty
3,3,5,8,19,Empty
3,3,5,8,31,Empty
2,16,4,20,3,Occupied
2,16,4,20,57,Occupied
2,16,4,21,52,Occupied
1,29,0,21,7,Empty
1,29,0,21,18,Occupied
1,7,6,6,37,Empty
1,7,6,7,13,Empty
1,7,6,8,44,Empty
2,13,1,19,13,Empty
2,13,1,19,41,Occupied
2,13,1,20,45,Occupied
3,2,4,2,46,Empty
2,16,4,15,4,Empty
2,16,4,15,10,Empty
2,16,4,15,41,Empty
3,5,0,8,19,Empty
1,26,4,20,23,Occupied
2,9,4,10,7,Occupied
1,13,5,4,59,Empty
3,2,4,14,24,Occupied
3,2,4,16,9,Occupied
3,16,4,7,23,Empty
1,22,0,0,13,Empty
1,22,0,0,44,Empty
1,22,0,1,41,Empty
1,22,0,3,0,Empty
1,22,0,3,15,Empty
1,22,0,3,55,Empty
1,22,0,4,10,Empty
3,5,0,12,20,Occupied
2,7,2,19,33,Empty
2,8,3,6,30,Empty
2,15,3,14,7,Empty
2,15,3,15,0,Occupied
3,16,4,7,59,Empty
3,16,4,8,48,Empty
2,9,4,15,45,Empty
2,9,4,18,47,Occupied
2,14,2,8,42,Empty
2,14,2,8,48,Empty
3,5,0,4,11,Empty
1,22,0,18,8,Occupied
1,22,0,19,29,Empty
1,22,0,19,57,Occupied
2,24,5,18,53,Empty
2,24,5,19,6,Empty
2,24,5,19,51,Occupied
2,24,5,19,56,Occupied
2,24,5,22,21,Occupied
3,2,4,18,44,Empty
3,2,4,18,50,Empty
3,2,4,19,51,Empty
3,2,4,20,8,Occupied
3,2,4,20,59,Occupied
3,2,4,21,4,Occupied
3,2,4,21,41,Empty
3,2,4,22,29,Empty
3,2,4,22,41,Empty
2,7,2,9,31,Empty
2,7,2,9,37,Empty
2,24,5,11,43,Empty
2,15,3,11,1,Occupied
2,15,3,11,30,Empty
2,15,3,11,40,Occupied
2,15,3,12,20,Occupied
3,14,2,17,40,Empty
2,7,2,21,38,Empty
2,7,2,22,20,Empty
2,13,1,8,36,Empty
2,15,3,9,38,Empty
2,16,4,23,31,Empty
2,17,5,0,14,Empty
1,13,5,17,22,Empty
1,19,4,12,58,Empty
1,19,4,13,4,Empty
1,19,4,14,54,Empty
1,19,4,16,5,Empty
1,19,4,16,22,Empty
1,22,0,15,50,Empty
1,22,0,16,33,Empty
2,12,0,14,25,Empty
2,12,0,14,31,Empty
2,12,0,14,49,Empty
1,21,6,12,54,Empty
2,7,2,17,6,Empty
2,7,2,19,22,Occupied
2,28,2,10,37,Empty
2,28,2,10,49,Empty
2,10,5,22,9,Occupied
2,10,5,22,31,Empty
2,10,5,22,42,Occupied
2,10,5,22,52,Occupied
2,10,5,23,26,Occupied
2,11,6,1,34,Empty
2,11,6,1,49,Empty
2,27,1,20,40,Empty
2,27,1,21,41,Empty
2,27,1,21,47,Empty
2,27,1,22,47,Occupied
2,27,1,23,17,Empty
2,10,5,0,56,Occupied
2,10,5,2,9,Empty
2,10,5,4,22,Empty
2,10,5,4,47,Empty
1,15,0,13,31,Empty
1,15,0,14,6,Empty
1,29,0,4,27,Empty
3,3,5,19,38,Empty
3,3,5,20,19,Occupied
3,3,5,20,45,Occupied
3,3,5,21,36,Occupied
2,16,4,12,52,Empty
2,16,4,14,4,Empty
2,16,4,14,28,Empty
1,26,4,23,9,Occupied
1,26,4,23,20,Occupied
1,27,5,0,23,Occupied
2,15,3,18,19,Occupied
2,15,3,20,21,Empty
2,15,3,20,32,Occupied
2,15,3,21,11,Occupied
2,15,3,21,59,Empty
1,19,4,15,47,Occupied
1,19,4,17,12,Empty
3,2,4,17,37,Empty
3,2,4,18,38,Empty
2,24,5,11,37,Empty
1,12,4,15,24,Empty
1,19,4,19,44,Empty
1,19,4,20,57,Empty
3,4,6,6,31,Empty
3,4,6,6,55,Empty
3,4,6,7,8,Empty
3,6,1,6,24,Empty
1,13,5,19,59,Empty
1,27,5,14,53,Empty
1,27,5,15,5,Empty
1,27,5,17,39,Empty
3,14,2,20,49,Empty
3,14,2,20,55,Empty
3,2,4,21,34,Empty
3,2,4,22,5,Empty
2,24,5,16,6,Empty
2,24,5,16,54,Empty
2,24,5,17,1,Empty
2,24,5,17,7,Empty
2,24,5,11,7,Empty
2,24,5,11,25,Empty
2,24,5,11,31,Empty
2,7,2,20,7,Occupied
2,7,2,21,7,Occupied
2,7,2,22,26,Empty
2,7,2,22,50,Empty
2,23,4,14,1,Empty
2,10,5,23,43,Occupied
2,11,6,0,41,Empty
2,11,6,0,53,Occupied
2,11,6,1,11,Empty
2,11,6,1,17,Empty
1,27,5,7,6,Empty
1,27,5,7,26,Empty
1,27,5,7,38,Empty
1,27,5,8,8,Empty
1,21,6,5,45,Empty
1,21,6,8,16,Empty
1,21,6,9,47,Empty
1,15,0,14,36,Empty
1,15,0,17,2,Empty
1,15,0,18,40,Empty
2,9,4,4,24,Empty
2,9,4,5,17,Empty
2,9,4,6,33,Empty
2,9,4,8,3,Empty
2,11,6,8,4,Empty
2,11,6,8,46,Empty
2,11,6,8,52,Occupied
2,11,6,11,5,Empty
3,3,5,23,58,Occupied
3,4,6,2,21,Empty
3,4,6,3,24,Empty
3,4,6,4,45,Empty
1,15,0,15,43,Empty
1,15,0,16,32,Empty
1,15,0,16,56,Empty
1,15,0,18,20,Empty
1,15,0,18,58,Empty
1,30,1,10,17,Empty
2,6,1,13,36,Occupied
2,6,1,13,42,Empty
2,16,4,11,14,Empty
2,16,4,11,37,Empty
1,22,0,20,49,Occupied
1,22,0,20,54,Occupied
1,22,0,21,46,Occupied
1,22,0,22,28,Occupied
1,22,0,23,27,Empty
1,22,0,23,56,Empty
2,17,5,5,45,Empty
2,17,5,6,19,Empty
2,17,5,6,47,Empty
2,17,5,7,9,Occupied
2,17,5,7,45,Empty
2,17,5,8,9,Empty
1,30,1,18,16,Occupied
1,30,1,18,50,Occupied
1,30,1,12,36,Empty
1,30,1,12,43,Empty
2,28,2,18,24,Empty
2,28,2,19,12,Occupied
2,28,2,21,19,Empty
2,28,2,21,41,Occupied
2,28,2,21,46,Occupied
2,10,5,13,53,Empty
2,10,5,14,48,Empty
2,10,5,14,54,Empty
2,10,5,15,24,Empty
2,15,3,19,53,Occupied
2,15,3,21,53,Empty
3,14,2,21,31,Empty
3,14,2,22,1,Empty
2,7,2,17,54,Empty
2,7,2,18,0,Empty
2,7,2,19,11,Occupied
3,5,0,7,49,Empty
2,17,5,7,39,Empty
2,17,5,9,16,Empty
2,17,5,9,34,Empty
1,29,0,13,17,Empty
2,23,4,2,1,Empty
2,23,4,2,56,Empty
2,23,4,4,16,Empty
2,23,4,4,59,Empty
1,28,6,4,5,Empty
1,28,6,4,39,Empty
1,28,6,7,18,Empty
1,28,6,8,7,Empty
1,28,6,8,31,Empty
2,9,4,13,31,Empty
2,17,5,10,10,Empty
2,17,5,11,41,Empty
1,15,0,18,27,Empty
1,15,0,21,13,Occupied
1,15,0,21,37,Empty
1,15,0,22,7,Empty
1,15,0,22,56,Empty
3,5,0,15,15,Empty
3,5,0,14,24,Occupied
3,5,0,15,3,Occupied
3,5,0,15,45,Empty
2,9,4,12,38,Occupied
2,9,4,12,55,Empty
2,9,4,14,39,Occupied
3,15,3,4,31,Empty
1,19,4,22,58,Empty
3,15,3,6,49,Empty
1,29,0,14,29,Occupied
3,6,1,10,56,Empty
2,8,3,14,42,Empty
1,14,6,0,55,Occupied
1,14,6,2,3,Empty
1,14,6,2,9,Empty
1,14,6,2,40,Empty
1,21,6,13,0,Empty
1,21,6,13,34,Occupied
1,21,6,13,40,Empty
1,21,6,14,17,Occupied
1,21,6,15,32,Empty
2,15,3,19,41,Empty
2,15,3,19,47,Empty
2,15,3,20,15,Occupied
2,15,3,20,26,Occupied
3,1,3,18,33,Occupied
3,2,4,10,44,Empty
3,15,3,7,44,Empty
3,15,3,8,20,Empty
3,4,6,9,51,Empty
3,4,6,10,9,Empty
3,4,6,10,15,Empty
3,4,6,10,28,Empty
1,27,5,23,15,Empty
3,5,0,9,44,Empty
1,19,4,12,17,Empty
1,19,4,13,28,Empty
1,6,5,7,58,Empty
1,6,5,9,17,Empty
1,6,5,9,23,Empty
1,6,5,9,58,Empty
1,6,5,10,4,Empty
1,6,5,10,10,Occupied
1,6,5,10,15,Occupied
1,6,5,14,4,Empty
1,6,5,15,11,Empty
2,17,5,10,59,Empty
2,17,5,11,35,Empty
1,14,6,10,9,Empty
1,14,6,11,22,Empty
1,14,6,11,40,Empty
3,5,0,6,11,Empty
3,5,0,6,18,Empty
3,5,0,6,30,Empty
1,28,6,1,29,Empty
1,28,6,2,5,Empty
1,28,6,2,40,Empty
1,28,6,3,57,Empty
1,28,6,4,12,Empty
2,23,4,12,24,Empty
2,23,4,12,47,Empty
2,23,4,12,53,Empty
1,8,0,7,51,Occupied
1,13,5,5,12,Empty
1,13,5,6,24,Empty
1,13,5,8,1,Empty
3,1,3,1,26,Empty
3,1,3,2,50,Empty
3,4,6,15,32,Occupied
3,4,6,15,48,Occupied
3,1,3,8,54,Empty
3,1,3,10,1,Empty
3,1,3,10,31,Empty
3,1,3,10,37,Empty
3,1,3,11,1,Empty
2,16,4,19,31,Occupied
2,16,4,20,9,Occupied
2,16,4,20,24,Occupied
2,13,1,10,31,Empty
2,13,1,11,18,Occupied
2,13,1,11,30,Empty
2,13,1,12,37,Empty
2,13,1,12,55,Empty
2,13,1,13,7,Empty
2,24,5,6,4,Empty
2,24,5,6,52,Empty
1,26,4,23,35,Occupied
3,4,6,0,54,Occupied
3,4,6,2,12,Empty
2,24,5,10,49,Empty
2,15,3,11,35,Occupied
1,30,1,0,11,Empty
1,30,1,0,35,Empty
1,30,1,1,15,Occupied
1,30,1,2,48,Empty
1,30,1,3,16,Empty
2,14,2,9,55,Empty
3,15,3,6,13,Empty
3,4,6,12,29,Empty
3,6,1,2,48,Occupied
1,5,4,20,4,Empty
1,30,1,16,48,Occupied
1,30,1,17,7,Empty
1,30,1,17,51,Occupied
1,30,1,17,56,Occupied
1,30,1,18,22,Empty
3,6,1,0,47,Occupied
3,6,1,1,17,Empty
3,6,1,1,23,Empty
3,15,3,17,28,Empty
3,15,3,17,52,Occupied
2,13,1,17,21,Empty
2,13,1,17,27,Empty
2,14,2,20,35,Occupied
3,3,5,8,37,Empty
3,3,5,8,55,Empty
3,3,5,9,13,Empty
3,3,5,11,27,Empty
3,3,5,11,51,Empty
3,3,5,13,27,Empty
2,23,4,14,19,Empty
1,13,5,19,31,Empty
1,13,5,19,38,Empty
1,13,5,20,11,Occupied
1,30,1,7,2,Empty
1,30,1,7,33,Empty
3,1,3,16,43,Empty
3,1,3,17,0,Occupied
3,2,4,2,16,Empty
3,14,2,21,49,Empty
3,14,2,22,27,Occupied
3,14,2,22,44,Empty
1,15,0,20,2,Empty
2,15,3,0,16,Occupied
2,15,3,2,41,Empty
2,15,3,3,5,Empty
3,15,3,3,0,Empty
3,3,5,20,14,Occupied
3,3,5,20,34,Occupied
3,3,5,21,0,Occupied
3,3,5,21,16,Occupied
3,3,5,21,21,Occupied
1,14,6,22,37,Empty
1,14,6,23,40,Empty
1,15,0,0,49,Empty
1,15,0,1,2,Empty
3,16,4,6,47,Empty
1,20,5,22,32,Empty
1,21,6,0,18,Empty
1,21,6,0,40,Occupied
1,21,6,0,55,Occupied
1,21,6,1,22,Occupied
1,21,6,1,27,Occupied
1,21,6,1,44,Empty
2,23,4,0,2,Empty
1,27,5,16,54,Empty
1,27,5,19,14,Occupied
1,27,5,19,42,Occupied
1,27,5,20,6,Empty
1,27,5,20,30,Empty
1,27,5,21,31,Empty
3,2,4,8,22,Empty
1,13,5,8,55,Empty
1,13,5,9,1,Empty
1,13,5,10,25,Empty
1,13,5,17,29,Empty
1,13,5,17,43,Empty
2,6,1,22,29,Occupied
2,6,1,23,22,Occupied
2,6,1,23,43,Empty
2,7,2,0,2,Empty
2,23,4,9,32,Empty
3,1,3,2,9,Empty
3,1,3,2,14,Occupied
3,3,5,19,20,Empty
3,3,5,22,2,Occupied
3,3,5,22,18,Empty
3,3,5,22,34,Occupied
2,24,5,1,15,Empty
2,24,5,1,58,Empty
2,24,5,4,46,Empty
2,24,5,4,54,Empty
1,29,0,14,7,Occupied
1,29,0,14,24,Occupied
1,26,4,20,45,Occupied
3,2,4,14,35,Empty
1,29,0,12,23,Occupied
1,29,0,12,41,Empty
1,29,0,12,53,Empty
1,30,1,18,28,Occupied
1,30,1,18,45,Occupied
3,6,1,15,50,Occupied
3,6,1,16,9,Empty
3,2,4,1,39,Empty
3,4,6,17,59,Empty
3,4,6,19,0,Empty
3,4,6,15,16,Occupied
1,28,6,16,15,Empty
1,28,6,17,18,Empty
1,28,6,17,30,Empty
1,28,6,17,42,Occupied
2,9,4,13,48,Occupied
2,9,4,13,54,Empty
2,9,4,14,29,Occupied
2,9,4,14,34,Occupied
1,28,6,1,22,Empty
1,21,6,13,56,Occupied
1,21,6,15,8,Empty
2,15,3,16,26,Occupied
2,15,3,16,38,Occupied
3,6,1,4,49,Empty
1,13,5,0,5,Occupied
1,13,5,0,39,Empty
1,23,1,9,48,Empty
1,23,1,10,19,Empty
1,28,6,22,54,Occupied
1,28,6,23,11,Occupied
1,29,0,0,43,Empty
1,29,0,1,4,Empty
1,29,0,2,7,Empty
3,16,4,8,24,Empty
3,3,5,6,24,Empty
3,3,5,6,54,Empty
1,28,6,23,17,Empty
1,28,6,23,23,Empty
1,29,0,1,46,Empty
1,29,0,2,35,Empty
1,29,0,3,3,Empty
3,1,3,6,22,Empty
2,23,4,16,20,Empty
2,13,1,8,42,Empty
2,13,1,9,12,Empty
2,24,5,5,18,Empty
2,24,5,5,37,Empty
1,21,6,12,41,Empty
1,21,6,14,38,Occupied
1,21,6,14,43,Occupied
1,21,6,14,55,Empty
1,27,5,6,44,Empty
3,1,3,12,2,Empty
3,1,3,12,24,Empty
3,1,3,12,47,Occupied
3,3,5,5,8,Empty
1,30,1,14,57,Occupied
1,30,1,15,20,Occupied
3,3,5,21,52,Occupied
3,3,5,22,7,Occupied
3,3,5,22,28,Occupied
3,3,5,22,46,Occupied
1,27,5,20,12,Empty
1,27,5,22,24,Empty
1,27,5,23,56,Empty
2,11,6,9,16,Empty
2,11,6,10,16,Empty
2,11,6,10,29,Empty
2,11,6,12,32,Occupied
2,13,1,6,23,Occupied
2,13,1,7,4,Occupied
2,13,1,7,30,Occupied
2,13,1,7,47,Empty
1,29,0,9,27,Empty
1,29,0,10,7,Occupied
1,29,0,10,40,Empty
3,5,0,0,11,Occupied
3,5,0,0,27,Occupied
3,5,0,1,56,Empty
3,5,0,2,8,Empty
2,12,0,20,32,Occupied
1,30,1,1,4,Occupied
1,29,0,18,6,Occupied
1,29,0,18,24,Empty
1,27,5,5,14,Empty
1,27,5,6,0,Empty
1,27,5,7,13,Empty
1,27,5,7,50,Empty
2,28,2,2,54,Empty
2,28,2,4,38,Empty
2,15,3,13,37,Empty
2,15,3,17,9,Occupied
1,29,0,13,51,Empty
2,28,2,22,50,Occupied
3,1,3,0,14,Empty
3,1,3,0,20,Empty
3,1,3,0,26,Empty
3,1,3,0,50,Empty
3,2,4,23,47,Empty
3,3,5,0,18,Empty
3,3,5,1,18,Empty
3,3,5,1,36,Empty
3,3,5,2,19,Empty
3,3,5,2,37,Empty
2,13,1,0,50,Occupied
2,13,1,1,17,Occupied
2,13,1,2,35,Occupied
2,13,1,3,55,Occupied
1,29,0,14,47,Empty
3,15,3,12,45,Empty
3,15,3,14,3,Empty
2,12,0,14,37,Empty
1,21,6,13,12,Empty
1,21,6,15,38,Empty
1,21,6,16,14,Empty
2,11,6,2,58,Empty
2,11,6,3,26,Empty
2,11,6,3,37,Occupied
2,11,6,6,20,Empty
1,23,1,22,11,Occupied
1,6,5,7,52,Empty
1,6,5,8,35,Empty
1,22,0,23,15,Occupied
1,22,0,23,47,Empty
1,23,1,0,44,Occupied
1,23,1,1,5,Occupied
1,23,1,2,44,Occupied
1,23,1,2,55,Empty
1,23,1,4,52,Empty
2,23,4,11,45,Empty
2,28,2,8,30,Empty
2,28,2,9,36,Empty
2,28,2,10,13,Empty
2,14,2,16,2,Empty
2,14,2,16,14,Empty
1,28,6,5,15,Empty
1,28,6,6,0,Empty
1,28,6,6,50,Empty
1,28,6,7,36,Empty
3,2,4,14,46,Occupied
3,15,3,7,2,Empty
2,28,2,11,19,Empty
2,28,2,11,25,Empty
2,28,2,11,31,Empty
3,6,1,13,28,Empty
3,2,4,15,52,Empty
1,14,6,12,45,Occupied
3,6,1,4,58,Empty
3,6,1,5,36,Empty
3,6,1,6,54,Empty
2,24,5,22,10,Occupied
2,14,2,21,50,Occupied
2,14,2,23,42,Occupied
1,30,1,18,6,Occupied
2,7,2,12,10,Empty
2,7,2,12,38,Occupied
2,7,2,12,56,Empty
2,7,2,13,26,Empty
2,12,0,14,2,Empty
2,12,0,14,19,Empty
3,15,3,17,10,Empty
1,23,1,9,24,Empty
2,12,0,16,33,Occupied
2,12,0,17,32,Occupied
2,12,0,17,50,Empty
2,23,4,7,19,Empty
2,23,4,7,25,Empty
2,9,4,15,33,Empty
2,9,4,17,7,Occupied
2,9,4,17,48,Occupied
2,23,4,19,36,Occupied
2,23,4,20,4,Occupied
2,23,4,21,12,Occupied
2,23,4,21,28,Occupied
2,23,4,23,24,Empty
2,13,1,5,16,Occupied
2,13,1,5,21,Occupied
2,13,1,6,12,Occupied
2,13,1,6,33,Occupied
1,14,6,4,59,Empty
1,14,6,6,14,Empty
2,14,2,11,13,Empty
2,14,2,11,43,Empty
2,14,2,13,7,Empty
1,26,4,20,34,Occupied
3,6,1,0,53,Empty
3,6,1,3,37,Empty
3,6,1,3,55,Empty
3,6,1,4,4,Empty
3,6,1,4,13,Empty
1,12,4,15,18,Empty
2,22,3,17,36,Occupied
1,5,4,11,7,Occupied
2,23,4,8,13,Empty
1,28,6,11,51,Empty
1,28,6,12,27,Empty
1,28,6,12,33,Empty
1,28,6,14,47,Occupied
1,5,4,14,11,Empty
1,5,4,15,12,Empty
1,5,4,15,24,Empty
1,5,4,16,8,Empty
3,15,3,10,9,Empty
1,29,0,23,22,Empty
3,3,5,22,40,Empty
3,3,5,22,51,Occupied
2,8,3,1,56,Empty
2,8,3,2,48,Empty
2,8,3,3,25,Empty
2,8,3,4,32,Empty
1,13,5,21,12,Empty
1,13,5,22,43,Empty
1,13,5,23,58,Occupied
2,6,1,19,6,Empty
2,6,1,19,11,Occupied
2,6,1,19,59,Occupied
2,6,1,22,1,Empty
2,9,4,18,20,Occupied
2,9,4,18,52,Occupied
2,9,4,20,19,Empty
1,28,6,22,4,Empty
1,28,6,22,49,Occupied
1,28,6,23,37,Empty
1,28,6,23,43,Empty
1,6,5,21,0,Empty
