Temperature,Humidity,Light,Outlook,Outside_UV,Outside_Temp,Outside_Humidity,Month,Day,WeekDay,Hour,Occupancy
13,71,1,6,1,7.5,96,2,10,6,12,0
13,71,0,6,1,7.6,96,2,10,6,12,0
12,74,0,6,1,7.7,97,2,10,6,13,0
12,74,0,6,1,7.8,97,2,10,6,13,0
11,70,0,4,0,4.9,87,1,14,7,5,0
11,70,0,1,0,4.5,84,1,14,7,7,0
13,78,0,1,0,10.8,92,1,21,7,23,0
13,77,0,1,0,10,91,1,22,1,1,0
13,76,0,1,0,9,92,1,22,1,3,0
13,75,0,1,0,9,92,1,22,1,4,0
13,75,0,1,0,9,92,1,22,1,4,0
10,57,0,5,0,-0.1,86,2,23,5,3,0
10,56,0,0,0,-1.2,89,2,23,5,4,0
10,56,0,0,0,-1.3,89,2,23,5,5,0
10,56,0,0,0,-1.8,91,2,23,5,6,0
13,71,2,5,1,8.5,74,1,26,5,13,1
13,75,0,4,0,10,95,1,28,7,6,0
13,75,0,4,0,10,95,1,28,7,7,0
13,76,0,4,0,10.2,95,1,28,7,7,0
13,76,0,4,1,10.7,93,1,28,7,9,0
9,61,1,7,1,-1,89,3,2,5,13,0
13,76,0,4,1,7.9,96,1,22,1,8,0
13,76,0,5,1,7.9,95,1,22,1,9,0
13,76,1,5,1,7.9,95,1,22,1,9,0
13,76,1,5,1,8,94,1,22,1,9,0
13,75,2,5,1,8.8,91,1,22,1,10,1
7,56,2,7,1,-3.6,90,3,1,4,13,0
7,56,2,7,1,-3.6,91,3,1,4,13,1
13,73,0,5,1,9.6,79,3,14,3,16,0
13,71,0,1,0,5.4,89,1,26,5,21,1
11,72,0,1,0,8.6,90,1,15,1,2,0
11,73,0,6,0,8.8,94,1,15,1,4,0
10,70,0,6,1,5.9,97,2,14,3,15,0
10,70,0,6,0,6,97,2,14,3,15,0
13,72,2,5,0,7.9,94,3,16,5,2,0
12,69,0,5,0,5.3,98,3,5,1,6,0
12,69,0,5,1,5.2,98,3,5,1,7,0
12,69,0,5,1,5.3,98,3,5,1,8,0
13,73,0,4,0,8.8,89,1,23,2,0,0
13,73,0,5,0,8.7,89,1,23,2,0,1
13,74,0,5,0,9.2,88,1,23,2,1,1
13,73,0,5,0,9.4,90,1,23,2,2,0
13,74,0,5,0,9.4,91,1,23,2,2,0
7,38,0,1,0,-3.7,64,3,1,4,0,0
7,38,0,1,0,-3.8,64,3,1,4,0,0
7,38,0,1,0,-3.9,64,3,1,4,1,0
7,38,0,1,0,-3.9,64,3,1,4,1,0
6,30,0,1,0,-3.8,64,3,1,4,3,0
6,31,0,1,0,-3.7,65,3,1,4,4,0
10,71,2,4,0,4.3,97,3,3,6,18,1
10,71,2,6,0,4.2,97,3,3,6,18,1
10,71,2,6,0,4.1,97,3,3,6,18,1
10,70,0,5,0,3.5,98,3,3,6,20,0
11,70,2,1,0,2.5,99,3,3,6,21,1
11,69,2,2,0,3,99,3,3,6,22,1
12,68,2,1,0,4.8,99,3,4,7,0,1
13,75,0,6,0,9.8,99,1,23,2,7,0
13,75,0,6,0,10,99,1,23,2,7,0
10,63,0,0,0,2.9,62,2,7,3,18,0
10,65,2,0,0,2.3,66,2,7,3,19,1
10,65,2,0,0,2.4,66,2,7,3,19,0
13,73,0,4,0,9.3,79,3,14,3,19,0
13,73,0,4,0,9.3,79,3,14,3,19,0
13,73,0,4,0,9.2,80,3,14,3,19,0
13,73,0,4,0,9.2,79,3,14,3,19,0
11,70,0,1,0,6.4,98,1,20,6,7,0
8,52,0,4,2,-0.1,43,2,28,3,13,0
8,53,2,5,2,0.1,39,2,28,3,14,0
8,53,1,5,1,0.1,35,2,28,3,14,0
8,52,2,5,1,-0.4,40,2,28,3,15,0
12,69,0,4,1,7.9,84,3,6,2,14,1
12,69,1,5,1,7.8,85,3,6,2,14,1
10,65,2,5,2,3.5,64,2,23,5,11,0
10,65,2,0,0,1.6,73,2,23,5,19,1
11,67,2,0,0,0.8,76,2,23,5,21,1
11,66,2,5,0,0.8,76,2,23,5,21,1
10,61,0,5,0,0.8,78,2,23,5,23,0
10,57,0,5,0,0.5,80,2,24,6,0,0
10,56,0,5,0,0.2,80,2,24,6,0,0
10,56,0,3,0,-0.1,82,2,24,6,0,0
11,71,0,1,0,6.3,97,1,20,6,7,0
11,71,0,1,0,6.3,97,1,20,6,8,0
11,72,0,1,0,6.4,97,1,20,6,8,0
12,73,0,1,1,6.7,97,1,20,6,9,0
12,73,0,1,1,6.8,97,1,20,6,9,0
12,73,0,1,1,6.9,97,1,20,6,9,0
12,73,1,1,1,7.2,97,1,20,6,10,0
13,73,0,4,0,9.5,77,3,14,3,20,0
14,77,0,1,1,11.5,98,1,23,2,13,0
14,77,0,1,1,11.5,98,1,23,2,13,1
14,77,0,1,1,11.5,98,1,23,2,13,1
14,80,0,1,0,11.5,98,1,23,2,15,0
14,79,0,1,0,11.5,98,1,23,2,15,1
10,76,0,4,0,7.4,93,1,12,5,16,0
10,76,0,4,0,7.3,91,1,12,5,16,0
10,76,0,4,0,6.7,91,1,12,5,18,1
13,79,0,4,0,10.7,97,1,21,7,22,0
13,77,0,1,0,10.3,92,1,22,1,0,0
13,77,0,1,0,10.2,92,1,22,1,0,0
13,76,0,1,0,9.7,91,1,22,1,1,0
13,76,0,1,0,9.6,91,1,22,1,1,0
8,49,2,5,1,-0.8,42,2,28,3,16,0
8,48,1,5,1,-1,42,2,28,3,16,0
8,48,0,5,0,-1.8,43,2,28,3,17,0
8,48,0,5,0,-1.9,44,2,28,3,17,0
7,45,0,5,0,-2.6,49,2,28,3,18,0
12,70,2,5,0,6,94,3,4,7,19,0
11,70,0,1,1,5.1,81,1,14,7,10,0
11,70,1,1,1,5.3,79,1,14,7,10,0
13,73,0,1,0,9.2,97,1,23,2,5,0
13,74,0,6,0,9.6,99,1,23,2,7,0
11,70,2,1,0,7.3,84,2,8,4,20,0
11,71,2,1,0,7.4,84,2,8,4,21,1
11,70,0,1,0,7.4,85,2,8,4,22,0
10,76,0,4,0,6.9,91,1,12,5,17,0
10,76,0,4,0,6.8,90,1,12,5,18,0
10,75,2,4,0,6.6,91,1,12,5,18,1
13,76,1,5,1,8,82,1,26,5,12,1
12,74,0,1,0,6.5,84,1,13,6,21,0
13,73,0,6,0,7.7,92,3,14,3,21,1
13,73,2,6,0,7.6,92,3,14,3,22,1
14,79,2,1,0,4.9,94,1,5,5,18,0
17,76,2,6,0,5.2,95,1,5,5,19,0
16,82,0,4,0,4.9,97,1,5,5,21,1
14,75,2,4,0,8.2,87,1,22,1,21,0
13,74,0,4,0,8.6,90,1,22,1,23,0
13,74,0,5,0,8.7,91,1,22,1,23,0
12,70,0,0,0,3.6,88,1,19,5,20,0
14,74,2,5,2,10.7,84,3,15,4,13,0
10,69,0,6,1,4.7,90,2,14,3,10,0
11,64,0,5,0,0.8,77,2,23,5,21,0
7,55,2,7,1,-3.5,89,3,1,4,13,1
12,67,2,0,0,3.8,87,2,16,5,0,0
12,67,0,0,0,3.3,90,2,16,5,1,0
12,78,0,1,0,10.1,98,1,15,1,8,0
12,78,0,4,0,10.2,98,1,15,1,9,0
12,79,0,6,1,10.2,98,1,15,1,10,0
12,78,0,6,1,10.2,98,1,15,1,10,0
13,76,0,6,0,9.2,92,1,22,1,3,0
13,75,0,1,0,9,92,1,22,1,4,0
13,79,2,4,1,10,82,1,22,1,12,1
14,70,0,5,1,10.3,72,1,22,1,14,0
10,69,0,1,1,7.4,84,2,8,4,13,0
10,69,0,1,1,7.4,84,2,8,4,13,0
10,69,1,1,1,6.8,92,2,8,4,14,0
10,70,1,1,1,7,90,2,8,4,15,0
10,70,1,1,1,7.1,89,2,8,4,15,0
10,70,1,1,1,7.2,88,2,8,4,15,0
10,70,0,1,0,7.6,85,2,8,4,16,0
9,64,1,5,1,4.3,56,2,6,2,14,1
11,67,0,0,0,1,96,2,16,5,7,0
13,73,0,6,0,8.5,91,3,15,4,20,0
14,74,0,6,0,8.4,93,3,15,4,20,0
14,77,0,1,0,11,97,1,24,3,2,0
14,77,0,1,0,11.3,98,1,24,3,4,0
11,74,2,1,0,6.4,81,1,14,7,20,1
11,74,2,1,0,6.7,81,1,14,7,20,1
11,74,2,1,0,6.7,82,1,14,7,21,0
14,82,0,5,0,1.7,80,1,7,7,22,0
14,82,0,5,0,1.7,80,1,7,7,22,0
12,70,0,0,0,4,87,1,19,5,21,0
12,69,2,4,0,4.4,89,1,19,5,23,0
14,77,0,1,1,10.4,97,1,29,1,15,1
11,67,2,4,2,6.9,81,2,13,2,13,0
11,67,2,4,2,6.8,81,2,13,2,13,0
13,76,0,1,0,9.1,92,1,22,1,3,0
12,76,0,6,0,8.5,95,1,22,1,6,0
13,75,0,4,0,9.8,96,1,28,7,4,0
13,75,0,4,0,9.9,96,1,28,7,6,0
13,75,0,4,0,9.9,96,1,28,7,6,0
13,75,0,4,0,10,96,1,28,7,6,0
13,76,0,5,0,10.2,94,1,28,7,8,0
11,67,2,5,0,5.1,82,2,12,1,22,0
11,67,2,5,0,5,81,2,12,1,22,1
11,67,1,5,0,5,80,2,12,1,22,1
12,80,1,4,1,10.6,97,1,15,1,11,0
12,79,0,4,1,10.6,97,1,15,1,11,0
12,71,2,5,0,6,97,3,5,1,22,0
12,73,1,1,1,8,95,1,20,6,11,0
14,83,2,4,1,3.1,95,1,6,6,10,0
14,83,2,4,1,3.1,95,1,6,6,11,0
14,83,2,4,1,3.1,95,1,6,6,11,0
15,79,2,4,1,4.8,87,1,6,6,14,0
14,80,2,4,1,4.8,87,1,6,6,14,0
14,80,2,4,0,4.6,89,1,6,6,16,0
14,80,2,4,0,4.7,89,1,6,6,16,0
15,79,2,4,0,4.7,89,1,6,6,16,0
11,71,0,1,0,5.1,88,1,14,7,4,0
11,70,0,1,0,5.1,87,1,14,7,4,0
11,69,0,1,0,4.7,86,1,14,7,6,0
12,67,0,5,0,5.9,98,3,4,7,3,0
12,62,0,0,0,2.1,90,2,10,6,6,0
11,70,0,1,0,4.6,85,1,14,7,6,0
11,70,0,1,0,4.6,85,1,14,7,7,0
11,70,0,1,0,4.4,84,1,14,7,8,0
11,70,0,1,1,4.4,84,1,14,7,9,0
11,70,0,1,1,4.4,84,1,14,7,9,0
11,70,0,1,1,4.4,83,1,14,7,9,0
13,75,0,4,0,9.8,96,1,28,7,4,0
13,75,0,4,0,9.9,96,1,28,7,5,0
14,77,0,1,1,11.4,98,1,23,2,13,1
14,77,0,1,1,11.5,98,1,23,2,13,1
14,78,0,1,1,11.4,98,1,23,2,14,1
14,78,0,1,1,11.4,99,1,23,2,14,1
14,79,0,1,1,11.4,98,1,23,2,14,1
10,67,1,4,1,7,80,2,8,4,10,0
10,69,2,4,2,7.5,81,2,8,4,11,0
10,69,2,4,2,7.5,80,2,8,4,11,0
10,69,2,1,2,7,86,2,8,4,12,0
11,66,0,0,0,2.2,94,2,16,5,6,0
11,67,0,0,0,1.5,96,2,16,5,7,0
13,67,2,5,3,8.8,77,3,6,2,12,0
14,73,0,5,0,4.4,92,1,26,5,22,1
14,71,0,4,0,4.3,93,1,26,5,22,1
13,73,2,4,0,4.1,92,1,20,6,22,1
13,71,2,4,0,3.3,94,1,20,6,23,0
13,69,2,1,0,3.2,92,1,21,7,0,1
12,69,0,1,0,3.1,92,1,21,7,1,0
11,70,2,4,1,6.6,72,1,14,7,13,0
11,69,2,1,1,6.7,70,1,14,7,14,0
9,64,0,5,0,2.2,66,2,6,2,17,0
9,65,0,5,0,2.2,67,2,6,2,17,0
9,67,0,5,0,2,69,2,6,2,18,0
9,67,2,5,0,1.9,69,2,6,2,19,1
10,66,2,1,0,1.8,77,2,6,2,20,0
10,67,0,4,0,1.7,80,2,6,2,21,0
11,67,2,0,0,2.3,77,2,9,5,20,0
11,67,2,0,0,2.3,79,2,9,5,21,1
11,67,2,0,0,2.2,78,2,9,5,21,0
11,67,2,0,0,2.2,79,2,9,5,21,1
11,68,2,0,0,1.8,83,2,9,5,22,1
11,68,2,0,0,1.7,84,2,9,5,22,1
11,68,2,5,2,10,85,3,4,7,13,1
11,70,1,5,2,10.1,81,3,4,7,14,0
11,70,2,5,2,10,86,3,4,7,14,0
8,52,0,5,2,-1.5,53,2,28,3,11,0
10,70,0,1,0,7.3,86,2,8,4,18,0
10,70,0,1,0,7.3,86,2,8,4,18,0
10,71,0,1,0,7.3,85,2,8,4,18,1
11,72,0,1,0,5.7,84,1,13,6,5,0
11,72,0,1,0,6,83,1,13,6,6,0
11,72,0,1,0,6.6,84,1,13,6,7,0
12,76,2,4,0,9.7,88,1,20,6,18,1
12,76,2,1,0,8.9,92,1,20,6,19,0
12,76,2,4,0,7.8,91,1,20,6,19,1
12,68,2,5,1,6.7,89,2,17,6,10,0
13,66,0,5,0,5.2,75,2,11,7,4,0
12,67,0,0,0,4.1,75,2,11,7,6,0
12,66,0,0,0,3.3,80,2,11,7,7,0
12,67,0,0,0,3.4,80,2,11,7,7,0
12,67,0,0,1,3.5,81,2,11,7,8,0
11,70,0,1,0,4.4,84,1,14,7,7,0
11,70,0,1,0,4.3,84,1,14,7,8,0
11,70,0,1,0,4.3,85,1,14,7,8,0
11,70,0,1,0,4.3,85,1,14,7,9,0
11,70,0,1,0,4.3,84,1,14,7,9,0
11,59,2,5,0,0,84,2,8,4,0,0
11,61,2,5,0,0.5,84,2,8,4,0,0
10,58,0,5,0,-0.6,91,2,8,4,3,0
10,58,0,5,0,-0.6,91,2,8,4,4,0
8,67,2,7,0,-1.7,91,3,1,4,21,0
13,71,2,1,0,3.7,93,1,20,6,23,1
13,70,2,1,0,3.2,92,1,21,7,1,0
13,69,2,1,0,3.1,92,1,21,7,1,1
10,76,0,4,0,7.2,91,1,12,5,17,0
10,76,0,4,0,7,92,1,12,5,17,0
11,67,0,5,1,6.8,57,2,22,4,16,1
12,69,2,5,0,7,92,3,4,7,22,0
12,69,2,5,0,6.7,87,3,4,7,23,1
12,69,2,5,0,6.3,91,3,5,1,0,1
12,69,0,5,0,6.8,90,3,5,1,1,0
12,68,0,0,0,6.1,96,3,5,1,3,0
9,65,0,1,0,3.3,94,3,3,6,1,0
9,65,0,6,0,2.6,96,3,3,6,4,0
14,77,0,1,1,10.8,93,1,29,1,14,1
14,77,1,1,1,10.7,95,1,29,1,14,0
13,67,2,5,2,8.6,77,3,6,2,12,0
14,78,1,1,1,11.3,91,1,29,1,13,0
13,74,2,4,0,8.4,89,1,22,1,22,0
13,73,0,5,0,8.9,91,1,23,2,1,1
12,67,0,0,1,3.6,80,2,11,7,8,0
12,67,1,0,1,5.3,74,2,11,7,9,0
12,64,1,5,1,6.9,65,2,11,7,11,0
10,72,2,6,0,7.3,98,2,14,3,18,1
13,83,2,4,1,11.5,91,1,15,1,12,0
13,80,2,5,1,11,83,1,15,1,14,0
13,78,2,5,1,10.9,80,1,15,1,15,0
12,79,0,5,1,10.9,82,1,15,1,15,0
12,76,0,5,0,8.1,84,1,15,1,17,0
8,50,0,0,0,-5.8,89,2,28,3,4,0
8,50,0,0,0,-5.7,89,2,28,3,4,0
8,49,0,5,0,-5.8,91,2,28,3,4,0
8,48,0,5,0,-5.8,91,2,28,3,5,0
13,73,0,4,0,9.2,86,3,15,4,18,0
14,79,0,4,0,5.1,94,1,5,5,17,0
14,77,0,4,0,9.4,93,1,29,1,17,0
14,76,0,0,0,7.1,95,1,29,1,19,1
11,69,2,5,3,9.8,84,3,4,7,13,1
10,62,0,4,0,0.4,90,2,14,3,4,0
14,76,0,5,0,9.9,98,1,28,7,2,0
14,76,0,5,0,9.8,98,1,28,7,2,0
14,75,0,5,0,9.5,98,1,28,7,3,1
14,75,2,5,0,9.4,98,1,28,7,3,1
13,75,0,4,0,9.9,96,1,28,7,5,0
11,70,0,4,0,4.8,85,1,14,7,6,0
14,77,0,1,1,11.4,98,1,23,2,13,1
14,78,0,1,1,11.4,99,1,23,2,14,1
14,79,0,1,0,11.5,98,1,23,2,15,1
14,70,0,5,1,10.2,72,1,22,1,14,0
8,52,2,5,1,-0.2,36,2,28,3,15,0
8,50,0,4,2,1.6,54,2,27,2,13,1
8,50,2,4,2,1.1,55,2,27,2,13,0
8,51,2,4,2,1,56,2,27,2,13,0
8,52,0,4,0,1.1,70,2,27,2,14,0
8,52,1,4,1,0.5,75,2,27,2,14,0
8,53,2,7,1,-0.4,73,2,27,2,15,0
8,55,2,4,1,0.3,73,2,27,2,16,1
9,67,0,1,0,2.5,96,3,3,6,6,0
9,68,0,4,0,2.6,96,3,3,6,6,1
9,68,0,1,0,2.7,96,3,3,6,7,0
9,68,0,1,1,2.7,96,3,3,6,7,0
9,68,0,1,1,2.9,96,3,3,6,8,0
9,68,0,6,1,3.2,96,3,3,6,9,0
9,69,0,6,1,3.2,96,3,3,6,9,0
9,68,2,6,2,3.5,94,3,3,6,10,0
12,70,0,6,1,5.7,96,3,5,1,16,0
12,70,0,1,1,5.9,96,3,5,1,16,0
12,70,0,1,0,6.7,95,3,5,1,18,1
12,71,0,4,0,7.1,95,3,5,1,19,1
12,68,0,5,0,-0.3,99,1,30,2,7,0
12,68,0,5,0,-0.3,99,1,30,2,7,0
12,69,0,2,0,-0.3,99,1,30,2,8,0
12,69,0,5,1,5.2,98,3,5,1,7,0
12,69,2,0,1,4.8,90,1,30,2,10,0
12,69,1,4,2,6.9,93,3,5,1,11,0
13,68,0,5,0,9.4,77,1,22,1,16,0
11,67,2,5,0,4.9,87,2,12,1,23,1
10,62,0,0,0,-1.9,96,2,14,3,2,0
10,62,0,0,0,-1.9,97,2,14,3,3,0
12,71,0,6,0,5.7,99,1,21,7,9,0
12,71,0,6,1,6.4,99,1,21,7,10,0
12,73,0,6,1,8.2,99,1,21,7,12,0
12,74,0,6,1,9,99,1,21,7,13,0
12,74,0,6,0,9.4,99,1,21,7,14,1
12,73,0,6,1,9.5,99,1,21,7,14,1
16,82,2,5,1,8.4,74,1,5,5,11,1
10,69,0,6,1,5.9,81,2,14,3,9,0
10,69,0,6,1,5,85,2,14,3,9,0
10,69,0,6,1,4.6,90,2,14,3,10,0
13,69,1,5,1,1,99,1,30,2,9,0
12,67,0,0,0,3.3,80,2,11,7,7,0
13,73,0,4,0,9.4,94,1,23,2,3,0
13,73,0,1,0,9.1,97,1,23,2,5,0
11,68,2,5,2,10.4,66,2,16,5,11,1
11,68,2,5,2,11,69,2,16,5,12,0
12,68,2,5,1,10.5,70,2,16,5,13,1
11,68,2,5,1,10.5,64,2,16,5,13,0
11,68,2,5,1,10.6,66,2,16,5,14,0
14,73,1,5,2,9.5,91,3,15,4,9,0
13,68,2,4,2,8.1,80,3,6,2,11,0
14,76,0,0,0,7,95,1,29,1,19,1
14,75,0,0,0,5.4,97,1,29,1,21,0
14,74,0,0,0,5.1,97,1,29,1,21,1
14,74,0,0,0,4.5,97,1,29,1,22,1
12,67,0,6,1,5,94,2,13,2,10,0
12,68,0,6,1,5.1,96,2,13,2,11,0
12,68,2,6,2,5.1,94,2,13,2,11,0
12,70,0,5,0,6.3,88,2,16,5,22,0
12,69,0,4,0,6.3,89,2,16,5,23,0
8,48,0,4,0,-3.5,69,2,28,3,21,0
7,41,0,4,0,-3.7,64,2,28,3,23,0
12,78,2,1,0,10.9,99,1,21,7,20,1
12,80,0,1,0,10.7,99,1,21,7,21,0
13,78,0,1,0,10.6,98,1,21,7,21,1
13,79,0,4,0,10.7,97,1,21,7,22,0
13,78,0,1,0,10.8,93,1,21,7,23,0
7,40,0,1,0,-3.7,64,2,28,3,23,0
7,39,0,1,0,-3.9,64,3,1,4,1,0
7,38,0,1,0,-3.9,62,3,1,4,2,0
7,32,0,1,0,-3.9,60,3,1,4,2,0
13,75,1,5,1,8.7,93,1,22,1,10,1
13,75,2,5,1,9.9,86,1,22,1,11,0
13,75,2,5,1,10.1,86,1,22,1,11,0
13,75,2,5,1,10.2,86,1,22,1,11,0
10,72,0,1,1,4.8,95,3,3,6,16,0
12,74,0,4,0,8.5,98,2,15,4,1,0
14,74,2,1,0,8,97,3,15,4,22,1
11,72,0,1,0,6.1,84,1,13,6,6,0
11,72,0,1,0,6.3,84,1,13,6,7,0
11,71,0,1,0,6.8,84,1,13,6,8,0
14,73,2,6,0,8,97,3,16,5,0,0
14,73,2,1,0,7.9,96,3,16,5,0,0
14,68,0,5,0,2.3,97,1,27,6,1,1
14,67,0,5,0,3.9,93,1,27,6,3,1
12,68,2,5,0,6.1,96,3,5,1,3,0
12,68,2,5,0,6.1,96,3,5,1,3,1
12,70,0,4,1,6.6,93,3,5,1,12,1
12,70,0,6,1,6.5,95,3,5,1,12,0
11,68,0,4,0,6.5,89,2,16,5,18,0
11,70,0,5,0,6.5,86,2,16,5,19,1
12,71,2,5,0,6.3,86,2,16,5,21,1
13,70,2,4,0,5.9,97,3,5,1,23,1
12,73,1,1,1,8.1,95,1,20,6,12,0
12,74,0,1,1,8.2,96,1,20,6,12,1
12,74,0,1,1,8.3,96,1,20,6,12,1
12,74,0,1,1,8.3,96,1,20,6,12,1
12,75,1,1,1,8.4,96,1,20,6,13,0
12,76,0,6,1,8.8,96,1,20,6,14,0
13,68,1,5,2,8.3,82,3,6,2,10,0
10,62,2,5,1,7.7,62,2,12,1,15,1
11,73,0,6,0,8.6,95,1,15,1,4,0
11,74,0,6,0,8.6,97,1,15,1,6,0
10,67,2,0,1,6.1,55,2,23,5,15,0
11,69,0,5,0,3.6,86,2,9,5,6,0
11,67,0,0,1,2.7,80,2,9,5,8,0
11,67,0,0,1,3.3,78,2,9,5,9,0
11,67,1,0,1,3.6,77,2,9,5,9,0
8,55,2,4,1,0.4,70,2,27,2,16,0
13,74,0,4,0,8.6,90,1,22,1,22,0
13,74,0,5,0,9.1,89,1,23,2,1,0
13,74,0,5,0,9.5,93,1,23,2,2,0
13,73,0,4,1,9.4,87,3,15,4,17,0
13,73,0,6,0,9.2,86,3,15,4,19,0
14,80,0,5,0,7.4,76,1,5,5,15,0
11,66,0,0,0,2.2,93,2,16,5,6,0
10,64,0,0,0,2.2,70,2,23,5,18,0
10,64,2,0,0,1.8,71,2,23,5,19,1
10,67,2,0,0,1,75,2,23,5,20,1
11,67,2,0,0,0.8,76,2,23,5,20,1
10,63,0,5,0,0.8,78,2,23,5,22,0
11,72,0,1,0,6.5,83,1,13,6,7,0
12,76,2,4,0,9.9,86,1,20,6,18,1
12,75,2,4,0,5.7,92,1,20,6,20,1
13,74,2,1,0,5.6,91,1,20,6,21,1
13,74,2,1,0,5.5,92,1,20,6,21,0
12,74,2,1,0,4.7,92,1,20,6,21,0
11,62,0,0,0,-0.1,77,2,22,4,22,0
10,57,0,5,0,0.3,84,2,23,5,2,0
9,64,0,1,0,-0.4,94,3,2,5,19,0
9,65,2,6,0,0.2,97,3,2,5,21,0
9,65,2,6,0,0.3,97,3,2,5,21,0
9,65,2,6,0,0.4,98,3,2,5,22,0
13,73,2,5,2,10.9,86,3,15,4,14,0
10,57,0,5,0,0.5,79,2,24,6,0,0
11,70,0,0,0,7.2,89,3,4,7,17,0
13,75,2,1,0,9.5,98,2,10,6,21,1
14,75,0,1,0,9.6,98,2,10,6,21,1
13,74,0,5,0,10,97,2,10,6,23,0
13,73,0,4,0,9.3,81,3,14,3,17,0
13,69,1,5,1,0.8,99,1,30,2,9,0
13,68,1,5,1,1.3,99,1,30,2,9,0
12,69,1,5,1,1.4,99,1,30,2,9,0
12,69,1,5,1,1.5,99,1,30,2,9,0
12,69,2,0,1,3.1,97,1,30,2,10,0
12,69,2,0,1,4.4,93,1,30,2,10,0
8,63,2,7,0,-2.3,90,3,1,4,19,0
8,62,2,7,0,-2,91,3,1,4,20,0
8,66,2,7,0,-1.7,91,3,1,4,21,0
11,72,0,1,0,7.1,84,1,14,7,23,0
11,72,2,1,0,7.2,86,1,15,1,0,0
11,72,0,1,0,8.2,89,1,15,1,1,0
12,69,0,1,0,3.1,92,1,21,7,2,0
12,69,0,1,0,3.1,93,1,21,7,3,0
12,69,0,1,0,3.2,94,1,21,7,5,0
14,79,0,6,0,5.6,92,1,5,5,16,0
10,69,0,6,1,5.2,95,2,14,3,13,0
10,70,0,1,1,5.4,96,2,14,3,13,0
14,72,0,4,0,4,93,1,26,5,23,1
14,70,0,5,0,3.7,95,1,27,6,0,1
14,68,0,5,0,2.4,97,1,27,6,1,0
14,67,0,5,0,2.9,96,1,27,6,2,0
14,67,2,5,0,3.6,94,1,27,6,2,1
10,60,2,0,1,8.6,54,2,12,1,14,1
10,61,2,0,1,7.6,61,2,12,1,15,1
10,62,2,0,1,7.7,60,2,12,1,15,1
10,62,2,5,1,7.7,61,2,12,1,15,1
10,63,2,5,1,7.8,62,2,12,1,15,1
10,64,1,5,1,7.3,63,2,12,1,16,0
10,64,0,5,0,5.3,77,2,12,1,17,0
10,65,0,5,0,4.9,79,2,12,1,17,0
11,66,0,5,0,5.5,75,2,13,2,18,0
11,66,0,0,0,4.8,77,2,13,2,18,0
11,66,0,0,0,4.2,75,2,13,2,19,0
11,65,2,0,0,2.7,79,2,13,2,21,1
12,69,0,4,0,3.1,92,1,21,7,3,0
12,69,0,6,0,3.1,93,1,21,7,4,0
12,69,0,6,0,3.1,93,1,21,7,5,0
12,69,0,6,0,3,93,1,21,7,5,0
11,70,0,6,0,4.5,97,1,21,7,8,0
7,59,0,7,0,-3.4,94,3,1,4,16,0
7,58,0,7,0,-3.2,94,3,1,4,18,0
7,62,0,7,0,-3.2,94,3,1,4,18,1
9,63,0,1,1,-0.7,85,3,2,5,10,1
9,62,1,1,1,-0.6,84,3,2,5,11,0
14,73,2,6,0,7.4,94,3,14,3,23,1
11,75,2,4,1,8.2,87,1,12,5,12,1
11,75,1,4,1,8.2,91,1,12,5,14,0
11,75,0,4,1,8.2,92,1,12,5,14,0
12,70,2,5,0,6.1,93,3,4,7,19,0
12,70,2,4,0,6.3,93,3,4,7,20,0
11,67,2,0,0,2.3,76,2,9,5,20,0
11,67,2,0,0,2.4,76,2,9,5,20,0
11,67,2,0,0,2.5,77,2,9,5,20,0
11,67,2,0,0,2.2,79,2,9,5,21,1
11,68,2,0,0,2.2,80,2,9,5,22,1
11,68,2,0,0,2,82,2,9,5,22,1
11,67,2,0,0,1.4,85,2,9,5,22,1
11,68,2,0,0,1.1,86,2,9,5,23,1
11,67,2,0,0,1.1,86,2,9,5,23,1
10,65,2,0,1,6,55,2,23,5,16,0
12,70,0,5,1,8.3,83,3,6,2,14,0
12,76,0,6,0,8.4,96,1,22,1,7,0
13,76,0,4,0,8,97,1,22,1,8,0
9,63,0,1,0,-0.5,94,3,2,5,19,0
9,66,2,6,0,0,95,3,2,5,20,0
9,67,2,6,0,0,96,3,2,5,21,0
9,65,2,1,0,3.2,96,3,2,5,22,0
10,69,0,6,1,4.5,88,2,14,3,10,0
14,75,0,1,0,10,90,1,29,1,8,0
10,69,2,4,2,7.5,79,2,8,4,12,1
10,69,2,4,2,7.5,80,2,8,4,12,1
10,69,1,1,1,7.4,84,2,8,4,13,0
12,73,2,4,0,6.4,85,1,13,6,0,0
13,68,1,4,2,5.8,97,3,6,2,9,0
13,68,1,4,2,5.9,96,3,6,2,9,0
11,67,0,2,0,1,99,2,17,6,6,0
11,68,0,2,1,1.5,99,2,17,6,8,0
12,67,0,5,0,5.4,98,3,4,7,5,0
12,67,0,4,0,5.1,98,3,4,7,6,0
12,73,0,4,0,8.4,95,2,15,4,5,0
12,73,0,4,0,8.3,94,2,15,4,5,0
12,73,0,4,0,8.2,93,2,15,4,6,0
13,71,1,5,1,7.6,84,2,15,4,9,0
12,69,0,4,1,6.7,93,3,5,1,12,1
12,67,0,0,1,4.3,79,2,11,7,9,0
13,70,1,5,1,8,80,2,15,4,9,0
9,64,0,1,0,-1.2,90,3,2,5,0,0
11,71,0,1,0,5.3,88,1,14,7,2,0
